RptDt;TckrSymb;MktNm;SctyCtgyNm;TradgStartDt;TradgEndDt;ISIN;TradgCcy;SpcfctnCd;CrpnNm
21/09/21;JBSSV319;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0934;BRL;;
21/09/21;JBSSV322;EQUITY-DERIVATE;OPTION ON EQUITIES;26/08/21;15/10/21;BRJBSS3V09J8;BRL;;
21/09/21;JBSSV324;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08T9;BRL;;
21/09/21;JBSSV329;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09F6;BRL;;
21/09/21;JBSSV339;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0967;BRL;;
21/09/21;JBSSV344;EQUITY-DERIVATE;OPTION ON EQUITIES;15/07/21;15/10/21;BRJBSS3V08K8;BRL;;
21/09/21;JBSSV345;EQUITY-DERIVATE;OPTION ON EQUITIES;09/04/21;15/10/21;BRJBSS3V08H4;BRL;;
21/09/21;JBSSV349;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08W3;BRL;;
21/09/21;JBSSV354;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08Z6;BRL;;
21/09/21;JBSSV359;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08P7;BRL;;
21/09/21;JBSSV364;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0926;BRL;;
21/09/21;JBSSV369;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V09D1;BRL;;
21/09/21;JBSSV374;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0991;BRL;;
21/09/21;JBSSV379;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08R3;BRL;;
21/09/21;JBSSV384;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V0918;BRL;;
21/09/21;JBSSV388;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3V09O8;BRL;;
21/09/21;JBSSV389;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRJBSS3V08Y9;BRL;;
21/09/21;JBSSV399;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3V09L4;BRL;;
21/09/21;JBSSV409;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3V09M2;BRL;;
21/09/21;JBSSV419;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3V09Q3;BRL;;
21/09/21;JBSSV429;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3V09P5;BRL;;
21/09/21;JBSSV449;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;15/10/21;BRJBSS3V09N0;BRL;;
21/09/21;JBSSW205;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08H2;BRL;;
21/09/21;JBSSW215;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08G4;BRL;;
21/09/21;JBSSW235;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07J0;BRL;;
21/09/21;JBSSW240;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07L6;BRL;;
21/09/21;JBSSW245;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07P7;BRL;;
21/09/21;JBSSW250;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07Y9;BRL;;
21/09/21;JBSSW255;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07W3;BRL;;
21/09/21;JBSSW260;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07K8;BRL;;
21/09/21;JBSSW262;EQUITY-DERIVATE;OPTION ON EQUITIES;31/05/21;19/11/21;BRJBSS3W07G6;BRL;;
21/09/21;JBSSW265;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W0818;BRL;;
21/09/21;JBSSW270;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W0867;BRL;;
21/09/21;JBSSW275;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07V5;BRL;;
21/09/21;JBSSW280;EQUITY-DERIVATE;OPTION ON EQUITIES;12/05/21;19/11/21;BRJBSS3W07B7;BRL;;
21/09/21;JBSSW285;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07R3;BRL;;
21/09/21;JBSSW290;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W0859;BRL;;
21/09/21;JBSSW295;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07M4;BRL;;
21/09/21;JBSSW300;EQUITY-DERIVATE;OPTION ON EQUITIES;08/06/21;19/11/21;BRJBSS3W07H4;BRL;;
21/09/21;JBSSW305;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W0834;BRL;;
21/09/21;JBSSW31;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRJBSS3W0891;BRL;;
21/09/21;JBSSW310;EQUITY-DERIVATE;OPTION ON EQUITIES;08/06/21;19/11/21;BRJBSS3W07I2;BRL;;
21/09/21;JBSSW315;EQUITY-DERIVATE;OPTION ON EQUITIES;12/05/21;19/11/21;BRJBSS3W07D3;BRL;;
21/09/21;JBSSW317;EQUITY-DERIVATE;OPTION ON EQUITIES;31/05/21;19/11/21;BRJBSS3W07F8;BRL;;
21/09/21;JBSSW320;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07O0;BRL;;
21/09/21;JBSSW325;EQUITY-DERIVATE;OPTION ON EQUITIES;13/09/21;19/11/21;BRJBSS3W0883;BRL;;
21/09/21;JBSSW330;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07X1;BRL;;
21/09/21;JBSSW34;EQUITY-DERIVATE;OPTION ON EQUITIES;14/09/21;19/11/21;BRJBSS3W08A7;BRL;;
21/09/21;JBSSW340;EQUITY-DERIVATE;OPTION ON EQUITIES;12/05/21;19/11/21;BRJBSS3W07C5;BRL;;
21/09/21;JBSSW342;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08B5;BRL;;
21/09/21;JBSSW345;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07T9;BRL;;
21/09/21;JBSSW347;EQUITY-DERIVATE;OPTION ON EQUITIES;31/05/21;19/11/21;BRJBSS3W07E1;BRL;;
21/09/21;JBSSW35;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08I0;BRL;;
21/09/21;JBSSW355;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07N2;BRL;;
21/09/21;JBSSW360;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07U7;BRL;;
21/09/21;JBSSW370;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07S1;BRL;;
21/09/21;JBSSW380;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W0842;BRL;;
21/09/21;JBSSW382;EQUITY-DERIVATE;OPTION ON EQUITIES;17/08/21;19/11/21;BRJBSS3W0875;BRL;;
21/09/21;JBSSW390;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07Q5;BRL;;
21/09/21;JBSSW400;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W0826;BRL;;
21/09/21;JBSSW410;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W0800;BRL;;
21/09/21;JBSSW42;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08C3;BRL;;
21/09/21;JBSSW420;EQUITY-DERIVATE;OPTION ON EQUITIES;13/08/21;19/11/21;BRJBSS3W07Z6;BRL;;
21/09/21;JBSSW430;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08F6;BRL;;
21/09/21;JBSSW440;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08D1;BRL;;
21/09/21;JBSSW450;EQUITY-DERIVATE;OPTION ON EQUITIES;17/09/21;19/11/21;BRJBSS3W08E9;BRL;;
21/09/21;JBSSX182;EQUITY-DERIVATE;OPTION ON EQUITIES;11/01/21;17/12/21;BRJBSS3X08R9;BRL;;
21/09/21;JBSSX225;EQUITY-DERIVATE;OPTION ON EQUITIES;16/03/21;17/12/21;BRJBSS3X08U3;BRL;;
21/09/21;JBSSX230;EQUITY-DERIVATE;OPTION ON EQUITIES;11/01/21;17/12/21;BRJBSS3X08P3;BRL;;
21/09/21;JBSSX250;EQUITY-DERIVATE;OPTION ON EQUITIES;16/03/21;17/12/21;BRJBSS3X08T5;BRL;;
21/09/21;JBSSX262;EQUITY-DERIVATE;OPTION ON EQUITIES;14/06/21;17/12/21;BRJBSS3X0932;BRL;;
21/09/21;JBSSX27;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJBSS3X09E5;BRL;;
21/09/21;JBSSX277;EQUITY-DERIVATE;OPTION ON EQUITIES;11/01/21;17/12/21;BRJBSS3X08Q1;BRL;;
21/09/21;JBSSX280;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3X08Z2;BRL;;
21/09/21;JBSSX284;EQUITY-DERIVATE;OPTION ON EQUITIES;05/07/21;17/12/21;BRJBSS3X09A3;BRL;;
21/09/21;JBSSX285;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3X0916;BRL;;
21/09/21;JBSSX289;EQUITY-DERIVATE;OPTION ON EQUITIES;18/06/21;17/12/21;BRJBSS3X0965;BRL;;
21/09/21;JBSSX290;EQUITY-DERIVATE;OPTION ON EQUITIES;16/03/21;17/12/21;BRJBSS3X08S7;BRL;;
21/09/21;JBSSX297;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJBSS3X09F2;BRL;;
21/09/21;JBSSX302;EQUITY-DERIVATE;OPTION ON EQUITIES;22/07/21;17/12/21;BRJBSS3X09H8;BRL;;
21/09/21;JBSSX304;EQUITY-DERIVATE;OPTION ON EQUITIES;05/07/21;17/12/21;BRJBSS3X09B1;BRL;;
21/09/21;JBSSX310;EQUITY-DERIVATE;OPTION ON EQUITIES;09/04/21;17/12/21;BRJBSS3X08V1;BRL;;
21/09/21;JBSSX317;EQUITY-DERIVATE;OPTION ON EQUITIES;14/06/21;17/12/21;BRJBSS3X0940;BRL;;
21/09/21;JBSSX319;EQUITY-DERIVATE;OPTION ON EQUITIES;22/07/21;17/12/21;BRJBSS3X09I6;BRL;;
21/09/21;JBSSX320;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;17/12/21;BRJBSS3X08W9;BRL;;
21/09/21;JBSSX324;EQUITY-DERIVATE;OPTION ON EQUITIES;18/06/21;17/12/21;BRJBSS3X0973;BRL;;
21/09/21;JBSSX334;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJBSS3X09G0;BRL;;
21/09/21;JBSSX337;EQUITY-DERIVATE;OPTION ON EQUITIES;06/07/21;17/12/21;BRJBSS3X09D7;BRL;;
21/09/21;JBSSX342;EQUITY-DERIVATE;OPTION ON EQUITIES;05/07/21;17/12/21;BRJBSS3X09C9;BRL;;
21/09/21;JBSSX347;EQUITY-DERIVATE;OPTION ON EQUITIES;14/06/21;17/12/21;BRJBSS3X0957;BRL;;
21/09/21;JBSSX352;EQUITY-DERIVATE;OPTION ON EQUITIES;22/07/21;17/12/21;BRJBSS3X09J4;BRL;;
21/09/21;JBSSX360;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;17/12/21;BRJBSS3X08X7;BRL;;
21/09/21;JBSSX367;EQUITY-DERIVATE;OPTION ON EQUITIES;31/08/21;17/12/21;BRJBSS3X09K2;BRL;;
21/09/21;JBSSX372;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3X0924;BRL;;
21/09/21;JBSSX377;EQUITY-DERIVATE;OPTION ON EQUITIES;28/04/21;17/12/21;BRJBSS3X0908;BRL;;
21/09/21;JBSSX400;EQUITY-DERIVATE;OPTION ON EQUITIES;14/04/21;17/12/21;BRJBSS3X08Y5;BRL;;
21/09/21;JBSSX469;EQUITY-DERIVATE;OPTION ON EQUITIES;24/06/21;17/12/21;BRJBSS3X0999;BRL;;
21/09/21;JBSSX472;EQUITY-DERIVATE;OPTION ON EQUITIES;24/06/21;17/12/21;BRJBSS3X0981;BRL;;
21/09/21;JHSFA120;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;21/01/22;BRJHSF3A00Q5;BRL;;
21/09/21;JHSFA122;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;21/01/22;BRJHSF3A00O0;BRL;;
21/09/21;JHSFA132;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;21/01/22;BRJHSF3A00P7;BRL;;
21/09/21;JHSFA690;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;21/01/22;BRJHSF3A00N2;BRL;;
21/09/21;JHSFJ550;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00I3;BRL;;
21/09/21;JHSFJ570;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00Q6;BRL;;
21/09/21;JHSFJ590;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00N3;BRL;;
21/09/21;JHSFJ610;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00O1;BRL;;
21/09/21;JHSFJ620;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00M5;BRL;;
21/09/21;JHSFJ630;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00K9;BRL;;
21/09/21;JHSFJ650;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00R4;BRL;;
21/09/21;JHSFJ670;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00P8;BRL;;
21/09/21;JHSFJ690;EQUITY-DERIVATE;OPTION ON EQUITIES;08/07/21;15/10/21;BRJHSF3J00H5;BRL;;
21/09/21;JHSFJ700;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00J1;BRL;;
21/09/21;JHSFJ720;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3J00L7;BRL;;
21/09/21;JHSFK365;EQUITY-DERIVATE;OPTION ON EQUITIES;08/07/21;19/11/21;BRJHSF3K00J9;BRL;;
21/09/21;JHSFK544;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00P6;BRL;;
21/09/21;JHSFK564;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00K7;BRL;;
21/09/21;JHSFK584;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00L5;BRL;;
21/09/21;JHSFK604;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00R2;BRL;;
21/09/21;JHSFK624;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00S0;BRL;;
21/09/21;JHSFK634;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00Q4;BRL;;
21/09/21;JHSFK644;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00N1;BRL;;
21/09/21;JHSFK660;EQUITY-DERIVATE;OPTION ON EQUITIES;08/07/21;19/11/21;BRJHSF3K00I1;BRL;;
21/09/21;JHSFK674;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00O9;BRL;;
21/09/21;JHSFK704;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00M3;BRL;;
21/09/21;JHSFK724;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3K00T8;BRL;;
21/09/21;JHSFL694;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJHSF3L00U4;BRL;;
21/09/21;JHSFL792;EQUITY-DERIVATE;OPTION ON EQUITIES;07/10/20;17/12/21;BRJHSF3L00O7;BRL;;
21/09/21;JHSFM120;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;21/01/22;BRJHSF3M00P2;BRL;;
21/09/21;JHSFM122;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;21/01/22;BRJHSF3M00O5;BRL;;
21/09/21;JHSFM132;EQUITY-DERIVATE;OPTION ON EQUITIES;16/09/21;21/01/22;BRJHSF3M00Q0;BRL;;
21/09/21;JHSFM690;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;21/01/22;BRJHSF3M00N7;BRL;;
21/09/21;JHSFV550;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00P3;BRL;;
21/09/21;JHSFV570;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00L2;BRL;;
21/09/21;JHSFV590;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00K4;BRL;;
21/09/21;JHSFV610;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00J6;BRL;;
21/09/21;JHSFV620;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00O6;BRL;;
21/09/21;JHSFV630;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00N8;BRL;;
21/09/21;JHSFV650;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00M0;BRL;;
21/09/21;JHSFV670;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00Q1;BRL;;
21/09/21;JHSFV690;EQUITY-DERIVATE;OPTION ON EQUITIES;08/07/21;15/10/21;BRJHSF3V00H0;BRL;;
21/09/21;JHSFV700;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00R9;BRL;;
21/09/21;JHSFV720;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;15/10/21;BRJHSF3V00I8;BRL;;
21/09/21;JHSFW365;EQUITY-DERIVATE;OPTION ON EQUITIES;08/07/21;19/11/21;BRJHSF3W00J4;BRL;;
21/09/21;JHSFW544;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00O4;BRL;;
21/09/21;JHSFW564;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00R7;BRL;;
21/09/21;JHSFW584;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00N6;BRL;;
21/09/21;JHSFW604;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00S5;BRL;;
21/09/21;JHSFW624;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00T3;BRL;;
21/09/21;JHSFW634;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00Q9;BRL;;
21/09/21;JHSFW644;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00M8;BRL;;
21/09/21;JHSFW660;EQUITY-DERIVATE;OPTION ON EQUITIES;08/07/21;19/11/21;BRJHSF3W00I6;BRL;;
21/09/21;JHSFW674;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00K2;BRL;;
21/09/21;JHSFW704;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00L0;BRL;;
21/09/21;JHSFW724;EQUITY-DERIVATE;OPTION ON EQUITIES;20/09/21;19/11/21;BRJHSF3W00P1;BRL;;
21/09/21;JHSFX694;EQUITY-DERIVATE;OPTION ON EQUITIES;07/07/21;17/12/21;BRJHSF3X00U9;BRL;;
21/09/21;JHSFX792;EQUITY-DERIVATE;OPTION ON EQUITIES;07/10/20;17/12/21;BRJHSF3X00O2;BRL;;
21/09/21;KLBNA255;EQUITY-DERIVATE;OPTION ON EQUITIES;27/08/21;21/01/22;BRKLBN9A0572;BRL;;
21/09/21;KLBNA290;EQUITY-DERIVATE;OPTION ON EQUITIES;27/08/21;21/01/22;BRKLBN9A0580;BRL;;
21/09/21;KLBNA30;EQUITY-DERIVATE;OPTION ON EQUITIES;08/01/21;21/01/22;BRKLBN9A0564;BRL;;
21/09/21;KLBNA315;EQUITY-DERIVATE;OPTION ON EQUITIES;27/08/21;21/01/22;BRKLBN9A0598;BRL;;
21/09/21;KLBNJ185;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04G6;BRL;;
21/09/21;KLBNJ190;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J0524;BRL;;
21/09/21;KLBNJ195;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04X1;BRL;;
21/09/21;KLBNJ200;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04U7;BRL;;
21/09/21;KLBNJ205;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04L6;BRL;;
21/09/21;KLBNJ21;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;15/10/21;BRKLBN9J04A9;BRL;;
21/09/21;KLBNJ210;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04Z6;BRL;;
21/09/21;KLBNJ212;EQUITY-DERIVATE;OPTION ON EQUITIES;15/06/21;21/10/22;BRKLBN9J0474;BRL;;
21/09/21;KLBNJ215;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04H4;BRL;;
21/09/21;KLBNJ220;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04Y9;BRL;;
21/09/21;KLBNJ225;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04R3;BRL;;
21/09/21;KLBNJ23;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;15/10/21;BRKLBN9J04B7;BRL;;
21/09/21;KLBNJ230;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04N2;BRL;;
21/09/21;KLBNJ235;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04J0;BRL;;
21/09/21;KLBNJ237;EQUITY-DERIVATE;OPTION ON EQUITIES;15/06/21;21/10/22;BRKLBN9J0482;BRL;;
21/09/21;KLBNJ240;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04W3;BRL;;
21/09/21;KLBNJ245;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J0508;BRL;;
21/09/21;KLBNJ250;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J0532;BRL;;
21/09/21;KLBNJ255;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04Q5;BRL;;
21/09/21;KLBNJ260;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04M4;BRL;;
21/09/21;KLBNJ265;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04P7;BRL;;
21/09/21;KLBNJ270;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04K8;BRL;;
21/09/21;KLBNJ275;EQUITY-DERIVATE;OPTION ON EQUITIES;20/05/21;15/10/21;BRKLBN9J0466;BRL;;
21/09/21;KLBNJ28;EQUITY-DERIVATE;OPTION ON EQUITIES;16/06/21;15/10/21;BRKLBN9J04C5;BRL;;
21/09/21;KLBNJ280;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04F8;BRL;;
21/09/21;KLBNJ282;EQUITY-DERIVATE;OPTION ON EQUITIES;15/06/21;21/10/22;BRKLBN9J0490;BRL;;
21/09/21;KLBNJ285;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J0565;BRL;;
21/09/21;KLBNJ290;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04E1;BRL;;
21/09/21;KLBNJ292;EQUITY-DERIVATE;OPTION ON EQUITIES;20/04/21;15/10/21;BRKLBN9J0458;BRL;;
21/09/21;KLBNJ295;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J0540;BRL;;
21/09/21;KLBNJ300;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04I2;BRL;;
21/09/21;KLBNJ302;EQUITY-DERIVATE;OPTION ON EQUITIES;01/03/21;15/10/21;BRKLBN9J0425;BRL;;
21/09/21;KLBNJ305;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04V5;BRL;;
21/09/21;KLBNJ310;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04O0;BRL;;
21/09/21;KLBNJ315;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04T9;BRL;;
21/09/21;KLBNJ320;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J0516;BRL;;
21/09/21;KLBNJ325;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J04S1;BRL;;
21/09/21;KLBNJ327;EQUITY-DERIVATE;OPTION ON EQUITIES;20/04/21;15/10/21;BRKLBN9J0441;BRL;;
21/09/21;KLBNJ330;EQUITY-DERIVATE;OPTION ON EQUITIES;23/07/21;15/10/21;BRKLBN9J0557;BRL;;
21/09/21;KLBNJ350;EQUITY-DERIVATE;OPTION ON EQUITIES;16/07/21;15/10/21;BRKLBN9J04D3;BRL;;
21/09/21;KLBNJ362;EQUITY-DERIVATE;OPTION ON EQUITIES;20/04/21;15/10/21;BRKLBN9J0433;BRL;;
